company_name,location,location_type,sales,url,phone_number
Pacific Meditech Private Limited,Delhi(India),Headquarters,4886300,,9711727128.0
Paean Life Sciences Private Limited,Rajasthan(India),Headquarters,4886300,,
Paedicon Biotech Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Paeon Pharmaceuticals Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Palak Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,5224024818.0
Palmer Laboratories Private Limited,Gujarat(India),Headquarters,4886300,,
Palvik Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Panasia Herbal Private Limited,Madhya Pradesh(India),Headquarters,4886300,,7312704940.0
Panchsheel Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Pantech Lifestyle Private Limited,Delhi(India),Headquarters,4886300,,
Param Nutri Care & Pharma Private Limited,Bihar(India),Headquarters,4886300,,
Parco Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.parco.in,2024331993.0
Parenteral Pharma Private Limited,Jammu & Kashmir(India),Headquarters,4886300,,1912477337.0
Pariksha Biotech Private Limited,Telangana(India),Headquarters,4886300,www.parikshabiotech.com,
Parini Industries Private Limited,Gujarat(India),Headquarters,4886300,,7926581117.0
Parth Biocare Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.parthbiocare.com,
Parvy Pharma Private Limited,Telangana(India),Headquarters,4886300,,
Pass Pharma (India) Private Limited,Andhra Pradesh(India),Headquarters,4886300,,9399318406.0
Pat Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,2227456039.0
Patel Remedies Private Limited,Gujarat(India),Headquarters,4886300,www.patel-remedies.com,8154898999.0
Pathanjali Herbal Extracts Private Limited,Kerala(India),Headquarters,4886300,www.pathanjaliherbal.com,
Pci Fine Chemicals Private Limited,Maharashtra(India),Headquarters,4886300,,
Pearl Ayurcare Private Limited,Maharashtra(India),Headquarters,4886300,,9820379075.0
Pelican Wellness Private Limited,Gujarat(India),Headquarters,4886300,,
Penam Pharmaceuticals Private Limited,Uttarakhand(India),Headquarters,4886300,,
Penn Bio-Chemicals (India) Private Limited,Telangana(India),Headquarters,4886300,,
Penta Pharmadyes Limited,Maharashtra(India),Headquarters,4886300,,
Peoples Pharmacy Private Limited,West Bengal(India),Headquarters,4886300,,3324555557.0
Perfusion Pharmaceutical Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.perfusionpharma.com,
Phani Envir Chemicals Private Limited,Telangana(India),Headquarters,4886300,www.phanienvirchemicalspvtltd.com,
Pharma Corp. Inc. Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.pharmacorp.in,7312432706.0
Pharma Health Care (India) Private Limited,Maharashtra(India),Headquarters,4886300,,2266606600.0
Pharmia Bio Genesis Private Limited,Karnataka(India),Headquarters,4886300,,
Phikon Biotech Private Limited,Karnataka(India),Headquarters,4886300,,
Phlox Laboratories Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.phloxlabs.com,9838008200.0
Phytogreens Exol Private Limited,Telangana(India),Headquarters,4886300,,9491042865.0
Phytomyco Research Private Limited,Karnataka(India),Headquarters,4886300,www.phytomyco.in,
Picus Organics Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Pinewood Diagnostics Limited,Delhi(India),Headquarters,4886300,,9971112520.0
Placid Health Care Private Limited,Gujarat(India),Headquarters,4886300,,
Placid Pharmachem Private Limited,Maharashtra(India),Headquarters,4886300,www.placidpharmachem.com,2228732575.0
Plazma Laboratories Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.plethico.com,
Plexus Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Plus Remedies Limited,Maharashtra(India),Headquarters,4886300,,
Pmv Healthcare Private Limited,Telangana(India),Headquarters,4886300,,
Polymed Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.leedskem.in,2572210424.0
Pooja Horti And Herbal Farms Private Limited,Gujarat(India),Headquarters,4886300,www.poojahorti.com,9825156796.0
Porima Technology Private Limited,Maharashtra(India),Headquarters,4886300,,9619565815.0
Potluri Laboratories Private Limited,Telangana(India),Headquarters,4886300,,
Pragur Healthsciences Private Limited,Gujarat(India),Headquarters,4886300,,
Pragyaa Pharmacy Private Limited,Rajasthan(India),Headquarters,4886300,,
Prana Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Precision Drugs Limited,Maharashtra(India),Headquarters,4886300,,
Preet Pharma Private Limited,Gujarat(India),Headquarters,4886300,,7925510472.0
Premier Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Premium Pharmaceuticals Private Limited,Punjab(India),Headquarters,4886300,,
Prescon Laboratories Private Limited,Gujarat(India),Headquarters,4886300,,
Prestige Medicare Private Limited,Gujarat(India),Headquarters,4886300,,
Prevoir Healthcare Private Limited,Maharashtra(India),Headquarters,4886300,,
Pristine Life Sciences Private Limited,Telangana(India),Headquarters,4886300,,
Proficio Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Progresive Lifesciences Private Limited,Bihar(India),Headquarters,4886300,,8178514929.0
Promise Pharma Private Limited,Delhi(India),Headquarters,4886300,,
Proothvi Biotech Private Limited,Maharashtra(India),Headquarters,4886300,www.proothvi.com,7122245295.0
Prorient Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,4023537362.0
Prospero Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,,9831084727.0
Protech Feed Private Limited,Bihar(India),Headquarters,4886300,,
Protect Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.protectpharmaceuticals.com,9820173049.0
Protege Pharma Private Limited,Bihar(India),Headquarters,4886300,,
Proton Pharma Private Limited,Chandigarh(India),Headquarters,4886300,www.protonpharma.in,1724620244.0
Prs Medicare Private Limited,Maharashtra(India),Headquarters,4886300,www.companyji.com,7719986555.0
Psl Media & Communications Limited,Maharashtra(India),Headquarters,4886300,www.mahindra.com,
Ptrevas Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Pune Solar Energy Private Limited,Maharashtra(India),Headquarters,4886300,,
Puritan Pharmaceutical Private Limited,Bihar(India),Headquarters,4886300,,
Pusilin Biotechnology Private Limited,Uttar Pradesh(India),Headquarters,4886300,,9005204445.0
Pyramid Formulations Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Quality Nexgen Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.qualitynexgen.com,2228821822.0
Quality Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,,
Queenco'S (Homoeo) Laboratories Private Limited,West Bengal(India),Headquarters,4886300,,
Questa Care Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Qumed Biotek Private Limited,Delhi(India),Headquarters,4886300,www.qumed.net,1127316395.0
R X Goodhealth Private Limited,Delhi(India),Headquarters,4886300,www.rxgoodhealth.com,
R.C. Sons Pharma Private Limited,Rajasthan(India),Headquarters,4886300,,
Radhey Healthcare Private Limited,Rajasthan(India),Headquarters,4886300,,
Radiant Healthcare Private Limited,Karnataka(India),Headquarters,4886300,www.greenapplepharmacy.com,9341244348.0
Radiant Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Ragas Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,9849463511.0
Raghav Sai Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,4027560576.0
Rainflower Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,www.rainflowerpharma.com,
Rajahmundry Pharmaceuticals Private Limited,Andhra Pradesh(India),Headquarters,4886300,,8832438990.0
Rajdhani Polymers (India) Private Limited,Delhi(India),Headquarters,4886300,,
Rajhans Products Private Limited,Maharashtra(India),Headquarters,4886300,www.rajhansrefractories.com,
Rajuri Cement Private Limited,Maharashtra(India),Headquarters,4886300,,
Rajyalakshmi Laboratories Limited,Telangana(India),Headquarters,4886300,,
Ramakrishna Homeo Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Ramasarma Oushadalaya Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Rank Pharmaceuticals Limited,Delhi(India),Headquarters,4886300,,
Ransisar Projects Private Limited,Rajasthan(India),Headquarters,4886300,,
Rapid Biopharma Private Limited,Karnataka(India),Headquarters,4886300,www.rapidbiopharma.com,
Rapier Pharmaceutical Private Limited,Gujarat(India),Headquarters,4886300,,
Rashmi Herbal Products & Research Centre Private Limited,West Bengal(India),Headquarters,4886300,,
Rasraj Ayurvedic India Limited,Uttar Pradesh(India),Headquarters,4886300,,
Rathi Laboratories (Hindustan) Private Limited,Bihar(India),Headquarters,4886300,,
Rathi Life Sciences Private Limited,Delhi(India),Headquarters,4886300,,
Ratna Drugs And Chemicals Private Limited,Telangana(India),Headquarters,4886300,,
Raviera Pharmaceuticals Private Limited,Punjab(India),Headquarters,4886300,,
Ravindra Sales & Services Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Ray Pharmaceuticals Limited,Maharashtra(India),Headquarters,4886300,,
Razekan Biolabs Private Limited,Delhi(India),Headquarters,4886300,www.razekan.com,9911199627.0
Real Pharma India Private Limited,Maharashtra(India),Headquarters,4886300,www.saraindia.com,2224112010.0
Real Vision Pharmaceuticals Private Limited,Odisha(India),Headquarters,4886300,,
Realm Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Reda Pharma Private Limited,Telangana(India),Headquarters,4886300,,9866586787.0
Rediken Laboratories Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Regain Biotechnology Private Limited,Karnataka(India),Headquarters,4886300,www.regainbiotec.com,
Regbex Life Sciences Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Regent Lifeline Private Limited,Maharashtra(India),Headquarters,4886300,,
Reichindia Bio - Applications Limited,Telangana(India),Headquarters,4886300,www.reichindia.com,4027158322.0
Reksuns Naturals Private Limited,Maharashtra(India),Headquarters,4886300,,
Rekvina Laboratories Limited,Gujarat(India),Headquarters,4886300,www.rekvinalaboratories.com,2652362966.0
Rekvina Pharmaceuticals (India) Private Limited,Maharashtra(India),Headquarters,4886300,www.rekvina.com,
Reliant Lifecare Private Limited,Delhi(India),Headquarters,4886300,,
Remark Formulations Private Limited,Gujarat(India),Headquarters,4886300,www.remarkformulations.com,
Remedy Life Sciences India Private Limited,Telangana(India),Headquarters,4886300,,9966777706.0
Renexy Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Rensun Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.rensun.in,
Research Drugs And Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Restech Labs Private Limited,Tamil Nadu(India),Headquarters,4886300,,4424322011.0
Retec Healthcare Private Limited,Delhi(India),Headquarters,4886300,,
Reva Pharmachem Private Limited,Delhi(India),Headquarters,4886300,www.revapharma.com,1149877777.0
Revive Biomolicules Private Limited,Rajasthan(India),Headquarters,4886300,,
Revive Impex Private Limited,Telangana(India),Headquarters,4886300,,9849013247.0
Rex Genia Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Rexstar Laboratories Private Limited,Rajasthan(India),Headquarters,4886300,,
Rhone-Poulenc (India) Limited,Maharashtra(India),Headquarters,4886300,,
Riccur Pharma Private Limited,Maharashtra(India),Headquarters,4886300,,
Richer Drugs Private Limited,Telangana(India),Headquarters,4886300,,
Richie Laboratories Limited,Assam(India),Headquarters,4886300,,
Riddhi Pharmaceuticals Limited,Maharashtra(India),Headquarters,4886300,,
Rightex Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.kkcans.com,
Rigid Manufacturing & Marketing Private Limited,Maharashtra(India),Headquarters,4886300,,
Rion Lifesciences Private Limited,Gujarat(India),Headquarters,4886300,,
Rishabh Laboratories Private Limited,Chhattisgarh(India),Headquarters,4886300,,9669760004.0
Rishabh Pharmaceuticals Private Limited,Madhya Pradesh(India),Headquarters,4886300,,9424890026.0
Rms Pharma India Private Limited,Karnataka(India),Headquarters,4886300,,
Robin Life Sciences Private Limited,Gujarat(India),Headquarters,4886300,,9426154064.0
Rohini Pharmachem Private Limited,Maharashtra(India),Headquarters,4886300,,
Roma Enterprises Private Limited,Maharashtra(India),Headquarters,4886300,,2224440079.0
Romet Laboratories Private Limited,Tamil Nadu(India),Headquarters,4886300,,9444384057.0
Rosefinch Lifesciences Private Limited,Gujarat(India),Headquarters,4886300,www.rosefinchlifesciences.com,
Roykar Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Rrs Pharma & Surgical Twin Private Limited,Haryana(India),Headquarters,4886300,,
Ryesino Pharmaceuticals Private Limited,Uttarakhand(India),Headquarters,4886300,,
S M Organics Private Limited,Haryana(India),Headquarters,4886300,,
S R Remedies Private Limited,Tamil Nadu(India),Headquarters,4886300,,
S S Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,5322617799.0
S.R. Herboceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Sabelloid Pharmaceutical Private Limited,Delhi(India),Headquarters,4886300,,
Safe Pharmaceuticals Private Limited,Andhra Pradesh(India),Headquarters,4886300,,8384233272.0
Safetec Pharma Private Limited,Gujarat(India),Headquarters,4886300,www.tuttsanpharma.com,
Saffron Bio Pharma Private Limited,Delhi(India),Headquarters,4886300,,
Sahyadri Ayurvedic Life Private Limited,Maharashtra(India),Headquarters,4886300,www.sahyadriayurvediclife.com,
Sai Kanga Plast Private Limited,Delhi(India),Headquarters,4886300,,9811791182.0
Sajal Prints Private Limited,Delhi(India),Headquarters,4886300,,
Salford Pharmaceutical Private Limited,Rajasthan(India),Headquarters,4886300,www.salfordpharma.com,
Salutaire Synergy Private Limited,Delhi(India),Headquarters,4886300,www.salutairechemicals.com,
Sam Jvc Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Sambhavi Medicals Private Limited,Telangana(India),Headquarters,4886300,,
Samnvay Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,
Samridhi Biotech Private Limited,Delhi(India),Headquarters,4886300,,
Samrudh Healthcare Private Limited,Maharashtra(India),Headquarters,4886300,www.samrudhpharma.com,2261230300.0
Samtrupti Food & Beverages Private Limited,Telangana(India),Headquarters,4886300,,
Sanchez Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Sane Medicare Private Limited,Jharkhand(India),Headquarters,4886300,,
Sane Pharma Private Limited,Delhi(India),Headquarters,4886300,,
Sanjivani Nutraceutical And Health Products Private Limited,Maharashtra(India),Headquarters,4886300,,
Sanjivni Herbal Care Private Limited,Gujarat(India),Headquarters,4886300,www.sanjivniherbalcare.com,
Sanmati Paints And Chemicals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,9105615404.0
Sannova Biotech Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.sannovabiotech.com,
Sanra Organics Private Limited,Telangana(India),Headquarters,4886300,www.sanraorganics.com,
Sans Pareil Life Sciences Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Sante Sois Medicaments Private Limited,Gujarat(India),Headquarters,4886300,,
Sapphire Space Infracon Private Limited,Maharashtra(India),Headquarters,4886300,,
Sapthaswara Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,,
Sarabhai Piramal Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.piramal.com,
Sarb Herb Healthcare Private Limited,Uttarakhand(India),Headquarters,4886300,www.sarbherb.com,
Sarg Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Sarvodaya Specialties Limited,Chandigarh(India),Headquarters,4886300,www.sarvodayadrugs.com,9988889985.0
Sas International Private Limited,Assam(India),Headquarters,4886300,,
Satwick Healthcare Private Limited,Maharashtra(India),Headquarters,4886300,,
Satya Firotech India Private Limited,Delhi(India),Headquarters,4886300,www.satyafirotech.net,
Satyavathi Bio-Life Sciences Limited,Telangana(India),Headquarters,4886300,,9704093877.0
Sayanj Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Sbp Healthcare Private Limited,Bihar(India),Headquarters,4886300,,
Scanomax India Limited,Chandigarh(India),Headquarters,4886300,,
Schwall Pharma Private Limited,Maharashtra(India),Headquarters,4886300,,
Scope Laboratories Private Limited,Karnataka(India),Headquarters,4886300,,
Seahorse Pharma Private Limited,Gujarat(India),Headquarters,4886300,www.seahorsepharma.com,
Seegakula Pharmaceuticals Private Limited,Karnataka(India),Headquarters,4886300,www.srimach.com,9845535870.0
Senechio Pharma Private Limited,Delhi(India),Headquarters,4886300,www.senechio.com,
Septy Pharmaceuticals Private Limited,Assam(India),Headquarters,4886300,,
Sera Enterprises Private Limited,Chandigarh(India),Headquarters,4886300,,
Seron Pharma Private Limited,Tamil Nadu(India),Headquarters,4886300,www.seronpharmaindia.com,4423622800.0
Servewell Power & Infra Private Limited,West Bengal(India),Headquarters,4886300,,
Service Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Sesha Sarojini Medical Infra Private Limited,Telangana(India),Headquarters,4886300,,
Seva Healthcare Private Limited,Gujarat(India),Headquarters,4886300,,
Shaffers Life Science Private Limited,Uttar Pradesh(India),Headquarters,4886300,,9997969933.0
Shakthisri Bio Crop Sciences Private Limited,Telangana(India),Headquarters,4886300,,9849588373.0
Shakti Agro Biotech India Private Limited,Maharashtra(India),Headquarters,4886300,,
Shakti Fine Orgochem Private Limited,Gujarat(India),Headquarters,4886300,www.shaktigroupcompanies.com,
Shakumbhri Herbals Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.omsherbals.com,9522236157.0
Shakun Appliances Private Limited,Haryana(India),Headquarters,4886300,,
Shankar Polymers Private Limited,Maharashtra(India),Headquarters,4886300,www.spplpvcfilms.in,
Shashi Drugs & Pharmaceuticals Limited,Maharashtra(India),Headquarters,4886300,,
Shekhar Eye Research Private Limited,Rajasthan(India),Headquarters,4886300,,
Sherrington Laboratories Private Limited,Odisha(India),Headquarters,4886300,,
Shettys Pharmaceuticals And Biologicals Limited,Telangana(India),Headquarters,4886300,,
Shimano Healthcare Private Limited,Rajasthan(India),Headquarters,4886300,,
Shiro Pharmachem Private Limited,Maharashtra(India),Headquarters,4886300,,9869065809.0
Shishu Soap And Chemicals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,9455845819.0
Shiv-Ayurved Niketan Private Limited,Maharashtra(India),Headquarters,4886300,,9326782309.0
Shiva Medicare Limited,Telangana(India),Headquarters,4886300,www.i41.in,
Shivangi Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Shivangi Remedies Private Limited,Delhi(India),Headquarters,4886300,,
Shivano Pharma Private Limited,Maharashtra(India),Headquarters,4886300,,
Shivayur Health Care Private Limited,Gujarat(India),Headquarters,4886300,www.shivayur.com,9312947363.0
Shlesha Pharmachem Private Limited,Maharashtra(India),Headquarters,4886300,,2228900950.0
Shree Bio-Chemical Industries Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Shree Hemal Organics Private Limited,Dadra & Nagar Haveli And Daman & Diu(India),Headquarters,4886300,,
Shree Kalyan Pesticides Private Limited,Rajasthan(India),Headquarters,4886300,,
Shree Karni Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,
Shree Krishna Medicos Private Limited,Delhi(India),Headquarters,4886300,,
Shree Mythri Agro Technologies Private Limited,Telangana(India),Headquarters,4886300,,
Shree Om Sai Veterinary Sales Services Private Limited,Maharashtra(India),Headquarters,4886300,,
Shree Radhey Krishna Pharma Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Shreecure Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Shri Ganesh Associates Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,9444069522.0
Shri Ganga Ayurved Utpad Limited,Uttar Pradesh(India),Headquarters,4886300,,
Shri Gopal Engineering And Chemical Works Private Limited,Uttar Pradesh(India),Headquarters,4886300,,5122212383.0
Shrimali Organic Private Limited,Uttar Pradesh(India),Headquarters,4886300,,9026829854.0
Shrine Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,
Shubh Shivam Paints & Plasters Private Limited,Delhi(India),Headquarters,4886300,,
Shubham Life Science Private Limited,Gujarat(India),Headquarters,4886300,,
Shwet Biotech Private Limited,Maharashtra(India),Headquarters,4886300,www.shwetbiotech.com,9967833338.0
Siddhagirii Life Science Private Limited,Maharashtra(India),Headquarters,4886300,,
Sidhartha Probiotic Or Microbiome Formulations (Opc) Private Limited,Odisha(India),Headquarters,4886300,,
Sidostar Pharmaceutical Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Siemen Laboratories (India) Private Limited,Delhi(India),Headquarters,4886300,,
Sienna Formulations Private Limited,Gujarat(India),Headquarters,4886300,www.sienna.co.in,
Signature Healthcare Private Limited,Delhi(India),Headquarters,4886300,,
Silicone Medical Sciences Private Limited,Rajasthan(India),Headquarters,4886300,,
Sim Khirid Enterprises Private Limited,Maharashtra(India),Headquarters,4886300,www.divinelove.in,
Simbrown Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,
Singcocks Chem Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.newmilonjewellers.com,
Singh Medical & Organic Private Limited,West Bengal(India),Headquarters,4886300,,3326413310.0
Siomond Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Siraigo Pharma Private Limited,Maharashtra(India),Headquarters,4886300,,9816568650.0
Sjk Pharmaceuticals Private Limited,Punjab(India),Headquarters,4886300,,
Sjn Manufacturing And Services Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Sky Herbal Pharmacy Private Limited,Delhi(India),Headquarters,4886300,www.skyherbalpharmacy.co.in,8745803232.0
Slb Healthcare Private Limited,Haryana(India),Headquarters,4886300,www.slbhealthcare.com,9216522836.0
Slb Pharma Private Limited,Telangana(India),Headquarters,4886300,www.srilbpharma.com,
Smega Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Sms Life Care Private Limited,Maharashtra(India),Headquarters,4886300,,9422274150.0
Sng Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Snow Chemical Industries Private Limited,Maharashtra(India),Headquarters,4886300,www.snowchemindustries.in,2228470838.0
Socrus Pharmaceuticals Limited,Madhya Pradesh(India),Headquarters,4886300,www.socrus.com,9754196451.0
Solace Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Solar Biotech Private Limited,Telangana(India),Headquarters,4886300,,9848032970.0
Solithro Private Limited,Telangana(India),Headquarters,4886300,,
Sonakshi Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,,
Soniko Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,soniko.en.ec21.com,9412259363.0
Sonteg Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.trendspharma.com,
Soxil Drugs And Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,
Space Lab Private Limited,Delhi(India),Headquarters,4886300,,
Span Laboratories Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.spanlaboratories.com,8601115555.0
Sparelli Daphne Labs Limited,Karnataka(India),Headquarters,4886300,,
Spectrum Biochem Private Limited,Maharashtra(India),Headquarters,4886300,,
Sphere Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,9922279869.0
Sphere Specialty Chemicals Private Limited,Gujarat(India),Headquarters,4886300,,
Spn Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,
Sprout Laboratories Private Limited,Gujarat(India),Headquarters,4886300,,
Sri Ganapathi Drug Intermediates Private Limited,Telangana(India),Headquarters,4886300,,
Sri Indu Drugs India Private Limited,Telangana(India),Headquarters,4886300,www.pharma-mart.in,4023074940.0
Sri Prabha Bio-Technologies Private Limited,Telangana(India),Headquarters,4886300,,
Sri Srinivasa Drugs Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Sri Srinivasa Herblex Private Limited,Andhra Pradesh(India),Headquarters,4886300,,
Sri Vishnu Organics Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Sricure Herbs India Private Limited,Haryana(India),Headquarters,4886300,www.sricureherbsindia.com,9988885500.0
Srijan Industries Private Limited,Bihar(India),Headquarters,4886300,,
Srishti Polychem Private Limited,Delhi(India),Headquarters,4886300,,
Sriven Pharmachem India Private Limited,Telangana(India),Headquarters,4886300,,9502178888.0
Srn Meditech Private Limited,Uttar Pradesh(India),Headquarters,4886300,,7536828151.0
Standard Medicines Private Limited,Delhi(India),Headquarters,4886300,www.standardmedicines.com,1143503661.0
Standard Organo Chemicals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Stanford Organics Private Limited,Telangana(India),Headquarters,4886300,www.stanfordorganics.com,9296458434.0
Star Life Sciences Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Star Medicos (India) Private Limited,Delhi(India),Headquarters,4886300,,
Stardom Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Starkind Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Staunch Health Care Private Limited,Delhi(India),Headquarters,4886300,,
Steadcare Lifesciences Private Limited,Chandigarh(India),Headquarters,4886300,,
Steeple & Hudson Pest Control Private Limited,Telangana(India),Headquarters,4886300,,9849647443.0
Steigen Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.lifelinepharma.in,
Stem Biosciences Private Limited,Rajasthan(India),Headquarters,4886300,,
Sterfil Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,2226618103.0
Stocker Lily Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,
Subhodaya Fertilisers Private Limited,Andhra Pradesh(India),Headquarters,4886300,www.srisubhodaya.in,9949211223.0
Subira Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Sucram Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Sugandhi Herbal Products Private Limited,Kerala(India),Headquarters,4886300,,
Sun Bulkactives Private Limited,Maharashtra(India),Headquarters,4886300,,
Sun Royal Pharmaceuticals Private Limited,Punjab(India),Headquarters,4886300,,9356200688.0
Sunbird Healthcare Private Limited,Chhattisgarh(India),Headquarters,4886300,,7714241001.0
Sunlife Pharmaceuticals Limited,Maharashtra(India),Headquarters,4886300,www.sunlifepharmaceuticals.com,9870642117.0
Sunlight Active Drug Ingredients Private Limited,Telangana(India),Headquarters,4886300,www.sunlight-adi.com,4023759369.0
Sunrise Medical Company Private Limited,Rajasthan(India),Headquarters,4886300,,
Suntec Remedies Private Limited,Chandigarh(India),Headquarters,4886300,www.suntecremedies.com,
Suntril Pharmaceuticals Private Limited,Chandigarh(India),Headquarters,4886300,,8591010191.0
Sunup Humacare Private Limited,Rajasthan(India),Headquarters,4886300,,
Sunvistaa Pharma Private Limited,Rajasthan(India),Headquarters,4886300,,
Superiortek Coatings (India) Private Limited,Telangana(India),Headquarters,4886300,,
Suravi Chemicals India Private Limited,West Bengal(India),Headquarters,4886300,,
Sure-Cure Remedies Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.surecureremedies.com,7314986560.0
Suryadev Healthcare Private Limited,Delhi(India),Headquarters,4886300,www.rohanika.com,
Sushrut Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,www.sushrutlspl.com,
Suvish Drugs And Marbles Private Limited,Rajasthan(India),Headquarters,4886300,www.madhusudanimpex.com,
Suzen Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,www.suzenmedicare.com,4027759422.0
Svior Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Svk Healthcare & Life Sciences Private Limited,Karnataka(India),Headquarters,4886300,,
Svkr Health Sciences Private Limited,Telangana(India),Headquarters,4886300,,9866997699.0
